timestamp,distance_km,base_duration_min,traffic_speed_kmh,free_flow_speed_kmh,congestion_ratio,hour,day_of_week,weekend,rainfall_mm,visibility_km,temperature_c,incident_count,incident_severity,road_type_encoded,vehicle_type_encoded,route_length_km,historical_mean_time,historical_std_time,actual_travel_time,delayed
2026-02-02T07:30:00,50.08,46.2,56.5,65.0,0.131,7,0,0,0.0,10.0,20.7,0,0,0,1,50.08,48.6,5.8,55.8,1
2026-02-02T07:48:00,54.61,50.4,52.8,65.0,0.188,7,0,0,0.0,10.0,17.5,0,0,1,1,54.61,54.2,6.5,60.1,1
2026-02-02T08:06:00,22.95,21.2,35.9,65.0,0.448,8,0,0,0.0,10.0,28.6,0,0,0,1,22.95,25.0,3.0,37.5,1
2026-02-02T08:24:00,58.86,54.3,41.5,65.0,0.362,8,0,0,0.0,10.0,22.3,0,0,2,2,58.86,62.2,7.5,83.5,1
2026-02-02T08:42:00,38.39,35.4,18.0,65.0,0.723,8,0,0,0.0,10.0,24.6,1,3,1,0,38.39,45.6,5.5,123.9,1
2026-02-02T09:00:00,37.9,35.0,18.6,65.0,0.714,9,0,0,0.0,10.0,24.6,1,3,1,2,37.9,45.0,5.4,126.6,1
2026-02-02T09:18:00,60.93,56.2,34.3,65.0,0.472,9,0,0,0.0,10.0,36.4,0,0,1,1,60.93,66.8,8.0,104.5,1
2026-02-02T09:36:00,51.26,47.3,42.6,65.0,0.345,9,0,0,0.0,10.0,26.2,0,0,0,1,51.26,53.8,6.5,75.5,1
2026-02-02T09:54:00,35.18,32.5,42.9,65.0,0.34,9,0,0,0.0,10.0,27.9,0,0,0,2,35.18,36.9,4.4,51.0,1
2026-02-02T10:12:00,63.54,58.7,35.1,65.0,0.46,10,0,0,0.0,10.0,14.9,1,1,2,2,63.54,69.5,8.3,109.0,1
2026-02-02T10:30:00,30.85,28.5,37.8,65.0,0.418,10,0,0,0.0,10.0,28.6,0,0,1,1,30.85,33.3,4.0,52.6,1
2026-02-02T10:48:00,37.9,35.0,41.8,65.0,0.357,10,0,0,0.0,10.0,39.5,0,0,2,1,37.9,40.0,4.8,55.3,1
2026-02-02T11:06:00,12.04,14.4,51.7,50.0,0.0,11,0,0,0.0,10.0,25.9,0,0,1,2,12.04,14.4,2.0,18.0,1
2026-02-02T11:24:00,63.98,59.1,58.8,65.0,0.095,11,0,0,0.0,10.0,26.2,0,0,0,1,63.98,61.3,7.4,64.3,0
2026-02-02T11:42:00,11.9,14.3,44.4,50.0,0.112,11,0,0,0.0,10.0,19.7,0,0,1,2,11.9,14.9,2.0,15.2,0
2026-02-02T12:00:00,23.57,21.8,56.2,65.0,0.135,12,0,0,0.0,10.0,23.2,0,0,0,0,23.57,23.0,2.8,26.6,1
2026-02-02T12:18:00,40.32,37.2,59.6,65.0,0.083,12,0,0,0.0,10.0,30.5,0,0,2,2,40.32,38.4,4.6,37.2,0
2026-02-02T12:36:00,34.15,31.5,59.2,65.0,0.089,12,0,0,0.0,10.0,24.2,0,0,2,2,34.15,32.6,3.9,37.2,1
2026-02-02T12:54:00,60.54,55.9,64.0,65.0,0.015,12,0,0,1.6,2.8,28.8,0,0,0,2,60.54,56.2,6.7,58.6,0
2026-02-02T13:12:00,25.29,23.3,61.4,65.0,0.055,13,0,0,0.0,10.0,28.3,0,0,0,2,25.29,23.8,2.9,25.5,0
2026-02-02T13:30:00,61.85,57.1,47.8,65.0,0.265,13,0,0,5.1,3.4,25.3,0,0,0,2,61.85,63.2,7.6,79.9,1
2026-02-02T13:48:00,18.54,22.2,45.8,50.0,0.084,13,0,0,1.4,3.4,21.8,0,0,0,0,18.54,22.9,2.7,25.1,0
2026-02-02T14:06:00,33.48,30.9,57.8,65.0,0.111,14,0,0,0.0,10.0,25.5,0,0,1,1,33.48,32.3,3.9,31.5,0
2026-02-02T14:24:00,31.46,29.0,38.6,65.0,0.406,14,0,0,3.4,4.8,27.6,1,2,2,1,31.46,33.7,4.0,47.1,1
2026-02-02T14:42:00,16.08,19.3,18.6,50.0,0.628,14,0,0,0.0,10.0,23.4,1,3,0,2,16.08,24.1,2.9,52.7,1
2026-02-02T15:00:00,58.96,54.4,53.9,65.0,0.171,15,0,0,0.0,10.0,40.9,0,0,1,2,58.96,58.1,7.0,68.7,1
2026-02-02T15:18:00,38.1,35.2,49.4,65.0,0.24,15,0,0,0.0,10.0,23.9,1,1,2,1,38.1,38.6,4.6,47.1,1
2026-02-02T15:36:00,21.21,19.6,55.8,65.0,0.142,15,0,0,3.7,3.5,31.2,0,0,1,2,21.21,20.7,2.5,22.3,0
2026-02-02T15:54:00,57.75,53.3,37.9,65.0,0.417,15,0,0,13.3,5.0,16.0,0,0,0,2,57.75,62.2,7.5,89.7,1
2026-02-02T16:12:00,35.08,32.4,47.7,65.0,0.266,16,0,0,4.4,3.1,28.2,0,0,1,2,35.08,35.8,4.3,46.0,1
2026-02-02T16:30:00,58.83,54.3,58.2,65.0,0.105,16,0,0,0.0,10.0,32.1,0,0,0,0,58.83,56.6,6.8,60.3,0
2026-02-02T16:48:00,62.94,58.1,52.8,65.0,0.188,16,0,0,0.0,10.0,25.3,0,0,0,1,62.94,62.5,7.5,69.8,1
2026-02-02T17:06:00,25.27,23.3,35.0,65.0,0.462,17,0,0,3.6,2.5,31.2,0,0,1,2,25.27,27.6,3.3,45.2,1
2026-02-02T17:24:00,12.22,14.7,30.4,50.0,0.392,17,0,0,0.0,10.0,32.3,0,0,0,1,12.22,17.0,2.0,26.0,1
2026-02-02T17:42:00,62.36,57.6,40.4,65.0,0.378,17,0,0,0.0,10.0,30.8,0,0,0,2,62.36,66.3,8.0,95.9,1
2026-02-02T18:00:00,20.76,19.2,41.2,65.0,0.366,18,0,0,0.0,10.0,33.9,0,0,2,1,20.76,22.0,2.6,29.8,1
2026-02-02T18:18:00,25.63,23.7,36.9,65.0,0.432,18,0,0,0.9,2.8,26.5,0,0,1,0,25.63,27.8,3.3,39.7,1
2026-02-02T18:36:00,30.06,27.7,38.6,65.0,0.406,18,0,0,0.0,10.0,20.5,0,0,1,2,30.06,32.2,3.9,43.9,1
2026-02-02T18:54:00,47.96,44.3,45.9,65.0,0.294,18,0,0,0.0,10.0,31.5,0,0,0,0,47.96,49.5,5.9,64.1,1
2026-02-02T19:12:00,49.15,45.4,39.8,65.0,0.388,19,0,0,0.0,10.0,19.8,0,0,0,2,49.15,52.4,6.3,78.1,1
2026-02-02T19:30:00,18.97,22.8,35.5,50.0,0.29,19,0,0,0.0,10.0,23.0,0,0,1,2,18.97,25.4,3.0,31.3,1
2026-02-02T19:48:00,30.01,27.7,43.2,65.0,0.335,19,0,0,0.0,10.0,16.8,0,0,1,2,30.01,31.4,3.8,39.1,1
2026-02-02T20:06:00,30.25,27.9,38.1,65.0,0.414,20,0,0,0.0,10.0,22.8,0,0,2,2,30.25,32.5,3.9,49.1,1
2026-02-02T20:24:00,25.11,23.2,43.9,65.0,0.325,20,0,0,0.0,10.0,24.1,0,0,2,1,25.11,26.2,3.1,36.1,1
2026-02-02T20:42:00,51.32,47.4,40.1,65.0,0.383,20,0,0,0.0,10.0,33.8,0,0,0,2,51.32,54.7,6.6,74.9,1
2026-02-02T21:00:00,41.45,38.3,58.8,65.0,0.095,21,0,0,0.0,10.0,32.7,0,0,2,2,41.45,39.8,4.8,43.1,0
2026-02-02T21:18:00,26.35,24.3,58.5,65.0,0.1,21,0,0,0.0,10.0,29.0,0,0,0,1,26.35,25.3,3.0,28.1,1
2026-02-02T21:36:00,15.92,19.1,48.0,50.0,0.04,21,0,0,0.0,10.0,32.1,0,0,1,2,15.92,19.4,2.3,19.3,0
2026-02-02T21:54:00,13.19,15.8,45.1,50.0,0.098,21,0,0,0.0,10.0,20.6,0,0,0,1,13.19,16.4,2.0,18.7,1
2026-02-02T22:12:00,40.41,37.3,60.6,65.0,0.068,22,0,0,0.0,10.0,32.6,0,0,1,1,40.41,38.3,4.6,42.4,0
2026-02-02T22:30:00,17.25,20.7,44.8,50.0,0.104,22,0,0,0.0,10.0,25.2,0,0,0,0,17.25,21.6,2.6,20.7,0
2026-02-02T22:48:00,32.55,30.0,55.2,65.0,0.151,22,0,0,0.0,10.0,21.0,0,0,1,1,32.55,31.8,3.8,35.9,1
2026-02-02T23:06:00,47.39,43.7,56.7,65.0,0.128,23,0,0,0.0,10.0,27.2,0,0,0,1,47.39,45.9,5.5,49.2,0
2026-02-02T23:24:00,37.58,34.7,54.8,65.0,0.157,23,0,0,0.0,10.0,19.7,0,0,1,1,37.58,36.9,4.4,43.0,1
2026-02-02T23:42:00,49.78,46.0,51.3,65.0,0.211,23,0,0,1.8,4.7,21.2,0,0,0,2,49.78,49.9,6.0,56.3,1
2026-02-03T00:00:00,54.58,50.4,50.5,65.0,0.223,0,1,0,1.2,2.1,31.0,0,0,0,2,54.58,54.9,6.6,64.0,1
2026-02-03T00:18:00,10.08,12.1,46.1,50.0,0.078,0,1,0,0.0,10.0,26.3,0,0,2,0,10.08,12.5,2.0,15.6,1
2026-02-03T00:36:00,52.93,48.9,51.3,65.0,0.211,0,1,0,0.0,10.0,27.4,0,0,1,2,52.93,53.0,6.4,60.5,1
2026-02-03T00:54:00,43.35,40.0,58.3,65.0,0.103,0,1,0,0.0,10.0,39.3,0,0,0,2,43.35,41.6,5.0,43.9,0
2026-02-03T01:12:00,10.35,12.4,44.9,50.0,0.102,1,1,0,0.0,10.0,16.1,0,0,0,0,10.35,12.9,2.0,16.6,1
2026-02-03T01:30:00,12.15,14.6,40.7,50.0,0.186,1,1,0,0.0,10.0,29.0,0,0,0,2,12.15,15.7,2.0,19.3,1
2026-02-03T01:48:00,42.96,39.7,55.2,65.0,0.151,1,1,0,0.0,10.0,21.0,0,0,0,0,42.96,42.1,5.1,41.8,0
2026-02-03T02:06:00,21.19,19.6,55.2,65.0,0.151,2,1,0,0.0,10.0,20.2,0,0,2,0,21.19,20.8,2.5,22.9,1
2026-02-03T02:24:00,32.57,30.1,31.6,65.0,0.514,2,1,0,0.0,10.0,15.5,1,3,1,1,32.57,36.3,4.4,59.1,1
2026-02-03T02:42:00,53.67,49.5,59.6,65.0,0.083,2,1,0,0.9,2.6,22.8,0,0,1,2,53.67,51.1,6.1,51.7,0
2026-02-03T03:00:00,32.91,30.4,62.1,65.0,0.045,3,1,0,0.0,10.0,21.0,0,0,0,2,32.91,30.9,3.7,30.4,0
2026-02-03T03:18:00,62.52,57.7,58.5,65.0,0.1,3,1,0,0.0,10.0,24.0,0,0,0,0,62.52,60.0,7.2,63.2,0
2026-02-03T03:36:00,24.09,22.2,50.1,65.0,0.229,3,1,0,4.1,3.8,37.9,0,0,1,2,24.09,24.2,2.9,27.2,1
2026-02-03T03:54:00,56.34,52.0,60.2,65.0,0.074,3,1,0,0.0,10.0,21.3,0,0,0,2,56.34,53.5,6.4,56.8,0
2026-02-03T04:12:00,36.03,33.3,41.2,65.0,0.366,4,1,0,0.0,10.0,25.5,1,2,0,1,36.03,38.2,4.6,55.0,1
2026-02-03T04:30:00,59.38,54.8,49.3,65.0,0.242,4,1,0,0.6,3.9,37.9,1,1,0,2,59.38,60.1,7.2,72.1,1
2026-02-03T04:48:00,50.82,46.9,59.1,65.0,0.091,4,1,0,0.0,10.0,21.7,0,0,0,2,50.82,48.6,5.8,53.5,0
2026-02-03T05:06:00,37.4,34.5,59.0,65.0,0.092,5,1,0,0.0,10.0,31.6,0,0,1,2,37.4,35.8,4.3,34.6,0
2026-02-03T05:24:00,42.64,39.4,59.0,65.0,0.092,5,1,0,0.0,10.0,31.5,0,0,0,1,42.64,40.8,4.9,41.3,0
2026-02-03T05:42:00,34.48,31.8,55.2,65.0,0.151,5,1,0,0.0,10.0,32.0,0,0,1,0,34.48,33.7,4.0,35.8,0
2026-02-03T06:00:00,42.7,39.4,61.6,65.0,0.052,6,1,0,0.0,10.0,35.0,0,0,0,1,42.7,40.2,4.8,40.8,0
2026-02-03T06:18:00,38.77,35.8,55.5,65.0,0.146,6,1,0,0.0,10.0,26.7,0,0,0,1,38.77,37.9,4.5,42.7,1
2026-02-03T06:36:00,41.79,38.6,62.3,65.0,0.042,6,1,0,0.0,10.0,35.3,0,0,0,2,41.79,39.2,4.7,39.4,0
2026-02-03T06:54:00,48.63,44.9,54.6,65.0,0.16,6,1,0,0.5,2.3,20.2,0,0,1,1,48.63,47.8,5.7,52.2,1
2026-02-03T07:12:00,26.93,24.9,56.1,65.0,0.137,7,1,0,0.0,10.0,27.2,0,0,2,1,26.93,26.3,3.2,29.0,1
2026-02-03T07:30:00,37.76,34.9,63.8,65.0,0.018,7,1,0,0.0,10.0,29.1,0,0,2,1,37.76,35.2,4.2,34.9,0
2026-02-03T07:48:00,56.86,52.5,58.0,65.0,0.108,7,1,0,0.0,10.0,14.1,0,0,0,2,56.86,54.8,6.6,59.1,0
2026-02-03T08:06:00,55.95,51.6,38.5,65.0,0.408,8,1,0,0.0,10.0,25.6,0,0,0,0,55.95,60.0,7.2,91.5,1
2026-02-03T08:24:00,32.64,30.1,40.4,65.0,0.378,8,1,0,0.0,10.0,23.0,0,0,1,2,32.64,34.7,4.2,54.4,1
2026-02-03T08:42:00,14.08,16.9,18.0,50.0,0.64,8,1,0,0.0,10.0,23.5,1,3,0,2,14.08,21.2,2.5,47.0,1
2026-02-03T09:00:00,25.11,23.2,25.9,65.0,0.602,9,1,0,8.8,3.4,29.1,0,0,1,2,25.11,28.8,3.5,60.1,1
2026-02-03T09:18:00,39.87,36.8,40.6,65.0,0.375,9,1,0,0.0,10.0,24.7,0,0,0,2,39.87,42.3,5.1,53.5,1
2026-02-03T09:36:00,20.51,18.9,42.2,65.0,0.351,9,1,0,0.0,10.0,22.1,0,0,2,2,20.51,21.6,2.6,32.3,1
2026-02-03T09:54:00,49.37,45.6,35.5,65.0,0.454,9,1,0,0.0,10.0,43.4,0,0,0,2,49.37,53.9,6.5,81.8,1
2026-02-03T10:12:00,19.34,23.2,29.1,50.0,0.418,10,1,0,0.0,10.0,17.8,0,0,1,1,19.34,27.1,3.3,40.6,1
2026-02-03T10:30:00,35.57,32.8,30.6,65.0,0.529,10,1,0,8.6,4.7,31.5,0,0,0,0,35.57,39.7,4.8,73.3,1
2026-02-03T10:48:00,18.97,22.8,33.0,50.0,0.34,10,1,0,0.0,10.0,27.7,0,0,0,0,18.97,25.9,3.1,34.1,1
2026-02-03T11:06:00,59.28,54.7,55.3,65.0,0.149,11,1,0,0.0,10.0,27.1,0,0,0,1,59.28,58.0,7.0,64.2,1
2026-02-03T11:24:00,25.13,23.2,60.2,65.0,0.074,11,1,0,0.0,10.0,15.0,0,0,2,2,25.13,23.9,2.9,23.2,0
2026-02-03T11:42:00,41.25,38.1,57.6,65.0,0.114,11,1,0,0.0,10.0,33.4,0,0,0,2,41.25,39.8,4.8,40.8,0
2026-02-03T12:00:00,63.98,59.1,59.0,65.0,0.092,12,1,0,0.0,10.0,17.4,0,0,0,2,63.98,61.3,7.4,67.5,0
2026-02-03T12:18:00,54.52,50.3,57.4,65.0,0.117,12,1,0,0.0,10.0,28.7,0,0,1,1,54.52,52.7,6.3,58.8,1
2026-02-03T12:36:00,41.91,38.7,56.6,65.0,0.129,12,1,0,0.0,2.1,26.5,0,0,2,1,41.91,40.7,4.9,45.0,1
2026-02-03T12:54:00,10.05,12.1,39.6,50.0,0.208,12,1,0,0.0,10.0,26.3,1,1,0,1,10.05,13.1,2.0,16.6,1
2026-02-03T13:12:00,33.09,30.5,57.0,65.0,0.123,13,1,0,0.0,10.0,30.8,0,0,1,1,33.09,32.0,3.8,33.7,0
2026-02-03T13:30:00,18.63,22.4,45.6,50.0,0.088,13,1,0,0.0,10.0,29.4,0,0,1,0,18.63,23.2,2.8,22.4,0
2026-02-03T13:48:00,49.57,45.8,45.6,65.0,0.298,13,1,0,0.0,10.0,30.5,1,1,0,2,49.57,51.3,6.2,62.5,1
2026-02-03T14:06:00,60.03,55.4,56.1,65.0,0.137,14,1,0,0.0,10.0,32.5,0,0,1,1,60.03,58.4,7.0,67.2,1
2026-02-03T14:24:00,60.49,55.8,54.4,65.0,0.163,14,1,0,0.0,10.0,26.0,0,0,0,2,60.49,59.4,7.1,64.8,1
2026-02-03T14:42:00,27.43,25.3,57.9,65.0,0.109,14,1,0,4.5,4.6,29.7,0,0,0,0,27.43,26.4,3.2,25.3,0
2026-02-03T15:00:00,61.5,56.8,51.7,65.0,0.205,15,1,0,0.5,3.1,37.7,0,0,0,0,61.5,61.5,7.4,71.9,1
2026-02-03T15:18:00,45.12,41.6,57.0,65.0,0.123,15,1,0,0.0,10.0,27.3,0,0,1,2,45.12,43.6,5.2,47.6,0
2026-02-03T15:36:00,14.57,17.5,44.9,50.0,0.102,15,1,0,0.2,3.0,23.8,0,0,0,2,14.57,18.2,2.2,19.1,0
2026-02-03T15:54:00,12.31,14.8,46.0,50.0,0.08,15,1,0,0.0,10.0,21.6,0,0,0,0,12.31,15.3,2.0,16.8,0
2026-02-03T16:12:00,23.46,21.7,58.0,65.0,0.108,16,1,0,0.0,10.0,31.4,0,0,0,2,23.46,22.6,2.7,25.9,1
2026-02-03T16:30:00,9.5,11.4,42.3,50.0,0.154,16,1,0,0.0,10.0,32.7,0,0,1,1,9.5,12.1,2.0,17.3,1
2026-02-03T16:48:00,60.02,55.4,40.4,65.0,0.378,16,1,0,0.0,10.0,33.2,1,2,1,2,60.02,63.8,7.7,83.3,1
2026-02-03T17:06:00,47.94,44.3,44.4,65.0,0.317,17,1,0,0.0,10.0,30.7,0,0,0,0,47.94,49.9,6.0,67.4,1
2026-02-03T17:24:00,56.05,51.7,43.0,65.0,0.338,17,1,0,0.0,10.0,26.2,0,0,1,1,56.05,58.7,7.0,80.1,1
2026-02-03T17:42:00,21.16,19.5,41.7,65.0,0.358,17,1,0,0.0,10.0,25.9,0,0,0,0,21.16,22.3,2.7,29.6,1
2026-02-03T18:00:00,42.05,38.8,38.2,65.0,0.412,18,1,0,0.1,2.4,30.4,0,0,2,1,42.05,45.2,5.4,63.5,1
2026-02-03T18:18:00,58.88,54.4,41.0,65.0,0.369,18,1,0,0.0,10.0,31.2,0,0,0,1,58.88,62.4,7.5,88.8,1
2026-02-03T18:36:00,25.42,23.5,40.1,65.0,0.383,18,1,0,0.0,10.0,18.0,0,0,2,0,25.42,27.1,3.3,40.8,1
2026-02-03T18:54:00,60.61,55.9,43.8,65.0,0.326,18,1,0,0.0,10.0,23.9,0,0,0,1,60.61,63.2,7.6,82.7,1
2026-02-03T19:12:00,9.38,11.3,28.1,50.0,0.438,19,1,0,0.0,10.0,39.0,0,0,1,2,9.38,13.3,2.0,17.1,1
2026-02-03T19:30:00,53.34,49.2,36.3,65.0,0.442,19,1,0,0.0,10.0,33.1,0,0,0,2,53.34,57.9,6.9,90.5,1
2026-02-03T19:48:00,18.97,22.8,34.8,50.0,0.304,19,1,0,0.0,10.0,26.5,0,0,2,2,18.97,25.6,3.1,34.6,1
2026-02-03T20:06:00,19.55,23.5,30.6,50.0,0.388,20,1,0,0.0,10.0,29.5,0,0,0,2,19.55,27.1,3.3,37.7,1
2026-02-03T20:24:00,43.27,39.9,39.0,65.0,0.4,20,1,0,0.0,10.0,32.4,0,0,0,1,43.27,46.3,5.6,66.2,1
2026-02-03T20:42:00,59.12,54.6,39.8,65.0,0.388,20,1,0,0.0,10.0,23.3,0,0,1,0,59.12,63.1,7.6,89.0,1
2026-02-03T21:00:00,31.34,28.9,57.7,65.0,0.112,21,1,0,0.0,10.0,27.8,0,0,1,1,31.34,30.2,3.6,32.5,0
2026-02-03T21:18:00,15.29,18.3,47.1,50.0,0.058,21,1,0,0.0,10.0,37.1,0,0,2,2,15.29,18.7,2.2,19.6,0
2026-02-03T21:36:00,33.98,31.4,57.3,65.0,0.118,21,1,0,0.0,10.0,30.9,0,0,0,1,33.98,32.9,3.9,39.2,1
2026-02-03T21:54:00,41.36,38.2,32.5,65.0,0.5,21,1,0,0.0,10.0,35.0,1,3,1,1,41.36,45.8,5.5,77.3,1
2026-02-03T22:12:00,60.37,55.7,60.6,65.0,0.068,22,1,0,0.0,10.0,28.2,0,0,2,0,60.37,57.2,6.9,57.5,0
2026-02-03T22:30:00,25.04,23.1,57.5,65.0,0.115,22,1,0,0.0,10.0,33.8,0,0,1,2,25.04,24.2,2.9,24.6,0
2026-02-03T22:48:00,40.3,37.2,57.4,65.0,0.117,22,1,0,0.0,10.0,29.7,0,0,1,0,40.3,38.9,4.7,41.3,0
2026-02-03T23:06:00,25.72,23.7,59.1,65.0,0.091,23,1,0,0.0,10.0,28.7,0,0,0,0,25.72,24.6,3.0,24.1,0
2026-02-03T23:24:00,46.96,43.3,58.2,65.0,0.105,23,1,0,0.0,10.0,32.1,0,0,1,2,46.96,45.1,5.4,51.0,1
2026-02-03T23:42:00,33.25,30.7,56.9,65.0,0.125,23,1,0,0.0,10.0,32.0,0,0,2,1,33.25,32.2,3.9,38.1,1
2026-02-04T00:00:00,64.02,59.1,53.0,65.0,0.185,0,2,0,0.0,10.0,25.4,0,0,0,0,64.02,63.5,7.6,71.8,1
2026-02-04T00:18:00,38.89,35.9,59.3,65.0,0.088,0,2,0,0.0,10.0,35.3,0,0,1,2,38.89,37.2,4.5,39.7,0
2026-02-04T00:36:00,40.31,37.2,56.9,65.0,0.125,0,2,0,0.0,10.0,28.7,0,0,2,0,40.31,39.1,4.7,42.0,0
2026-02-04T00:54:00,41.46,38.3,59.7,65.0,0.082,0,2,0,0.0,10.0,36.4,0,0,1,1,41.46,39.6,4.8,43.4,0
2026-02-04T01:12:00,19.28,23.1,34.7,50.0,0.306,1,2,0,0.0,10.0,26.8,1,1,0,2,19.28,25.9,3.1,35.5,1
2026-02-04T01:30:00,62.68,57.9,57.2,65.0,0.12,1,2,0,0.0,10.0,29.7,0,0,0,0,62.68,60.7,7.3,64.2,0
2026-02-04T01:48:00,14.49,17.4,44.1,50.0,0.118,1,2,0,0.0,10.0,29.9,0,0,0,2,14.49,18.2,2.2,20.6,1
2026-02-04T02:06:00,47.37,43.7,46.1,65.0,0.291,2,2,0,0.0,10.0,23.9,1,1,2,1,47.37,48.8,5.9,59.7,1
2026-02-04T02:24:00,27.0,24.9,55.3,65.0,0.149,2,2,0,0.0,10.0,22.1,0,0,0,2,27.0,26.4,3.2,34.8,1
2026-02-04T02:42:00,54.07,49.9,59.7,65.0,0.082,2,2,0,0.0,10.0,31.8,0,0,1,2,54.07,51.5,6.2,51.9,0
2026-02-04T03:00:00,20.14,18.6,58.3,65.0,0.103,3,2,0,0.0,10.0,31.8,0,0,0,0,20.14,19.4,2.3,21.3,0
2026-02-04T03:18:00,51.91,47.9,60.2,65.0,0.074,3,2,0,0.0,10.0,25.7,0,0,0,2,51.91,49.3,5.9,50.4,0
2026-02-04T03:36:00,55.57,51.3,61.2,65.0,0.058,3,2,0,0.0,10.0,25.8,0,0,0,0,55.57,52.5,6.3,57.0,0
2026-02-04T03:54:00,13.44,16.1,42.7,50.0,0.146,3,2,0,0.0,10.0,29.3,0,0,0,2,13.44,17.0,2.0,25.5,1
2026-02-04T04:12:00,46.44,42.9,49.3,65.0,0.242,4,2,0,3.1,2.8,41.8,0,0,1,2,46.44,47.1,5.7,57.0,1
2026-02-04T04:30:00,39.07,36.1,57.0,65.0,0.123,4,2,0,0.0,10.0,22.9,0,0,0,1,39.07,37.9,4.5,39.9,0
2026-02-04T04:48:00,28.09,25.9,53.4,65.0,0.178,4,2,0,0.0,10.0,19.4,0,0,1,2,28.09,27.7,3.3,28.2,0
2026-02-04T05:06:00,21.07,19.4,58.9,65.0,0.094,5,2,0,0.7,3.3,22.2,0,0,0,2,21.07,20.1,2.4,19.4,0
2026-02-04T05:24:00,52.61,48.6,58.5,65.0,0.1,5,2,0,0.0,10.0,26.2,0,0,1,0,52.61,50.5,6.1,54.6,0
2026-02-04T05:42:00,30.24,27.9,45.9,65.0,0.294,5,2,0,0.0,10.0,23.3,1,2,0,2,30.24,31.2,3.7,40.8,1
2026-02-04T06:00:00,40.46,37.3,58.8,65.0,0.095,6,2,0,0.0,10.0,32.0,0,0,0,2,40.46,38.7,4.6,41.6,0
2026-02-04T06:18:00,14.0,16.8,18.0,50.0,0.64,6,2,0,0.0,10.0,26.8,1,3,0,2,14.0,21.1,2.5,45.7,1
2026-02-04T06:36:00,56.83,52.5,61.0,65.0,0.062,6,2,0,0.0,10.0,25.5,0,0,0,1,56.83,53.8,6.5,54.6,0
2026-02-04T06:54:00,59.77,55.2,51.7,65.0,0.205,6,2,0,0.0,10.0,25.3,0,0,1,1,59.77,59.7,7.2,66.8,1
2026-02-04T07:12:00,9.13,11.0,40.7,50.0,0.186,7,2,0,0.0,10.0,10.7,0,0,1,1,9.13,11.8,2.0,15.7,1
2026-02-04T07:30:00,11.59,13.9,38.2,50.0,0.236,7,2,0,0.0,10.0,25.2,0,0,0,0,11.59,15.2,2.0,23.4,1
2026-02-04T07:48:00,29.31,27.1,54.3,65.0,0.165,7,2,0,0.0,10.0,20.4,0,0,2,1,29.31,28.9,3.5,30.4,0
2026-02-04T08:06:00,47.94,44.3,37.0,65.0,0.431,8,2,0,4.0,4.5,28.6,0,0,1,2,47.94,51.9,6.2,79.2,1
2026-02-04T08:24:00,23.5,21.7,42.0,65.0,0.354,8,2,0,0.0,10.0,33.8,0,0,0,0,23.5,24.8,3.0,32.2,1
2026-02-04T08:42:00,33.08,30.5,39.0,65.0,0.4,8,2,0,0.0,10.0,19.6,0,0,0,1,33.08,35.4,4.2,53.7,1
2026-02-04T09:00:00,31.42,29.0,44.5,65.0,0.315,9,2,0,0.0,10.0,25.3,0,0,1,0,31.42,32.7,3.9,45.9,1
2026-02-04T09:18:00,36.19,33.4,33.4,65.0,0.486,9,2,0,0.6,2.4,29.5,0,0,0,2,36.19,39.9,4.8,67.7,1
2026-02-04T09:36:00,12.21,14.7,32.9,50.0,0.342,9,2,0,0.0,10.0,29.7,0,0,0,2,12.21,16.7,2.0,28.3,1
2026-02-04T09:54:00,48.62,44.9,40.4,65.0,0.378,9,2,0,0.0,10.0,22.7,0,0,1,2,48.62,51.7,6.2,66.8,1
2026-02-04T10:12:00,40.6,37.5,39.2,65.0,0.397,10,2,0,2.0,2.8,19.4,0,0,1,0,40.6,43.5,5.2,62.4,1
2026-02-04T10:30:00,41.23,38.1,39.4,65.0,0.394,10,2,0,0.0,10.0,27.5,0,0,0,2,41.23,44.1,5.3,62.4,1
2026-02-04T10:48:00,46.51,42.9,47.2,65.0,0.274,10,2,0,0.0,10.0,20.8,0,0,0,1,46.51,47.6,5.7,62.7,1
2026-02-04T11:06:00,61.05,56.4,52.5,65.0,0.192,11,2,0,0.0,10.0,21.1,1,1,0,2,61.05,60.7,7.3,68.1,1
2026-02-04T11:24:00,52.71,48.7,51.1,65.0,0.214,11,2,0,6.6,2.8,26.6,0,0,1,1,52.71,52.9,6.3,64.8,1
2026-02-04T11:42:00,22.38,20.7,56.1,65.0,0.137,11,2,0,2.8,2.5,21.4,0,0,0,0,22.38,21.8,2.6,22.7,0
2026-02-04T12:00:00,13.78,16.5,46.0,50.0,0.08,12,2,0,0.0,10.0,10.8,0,0,1,2,13.78,17.0,2.0,16.9,0
2026-02-04T12:18:00,64.91,59.9,55.1,65.0,0.152,12,2,0,0.0,10.0,37.3,0,0,0,2,64.91,63.5,7.6,70.4,1
2026-02-04T12:36:00,56.63,52.3,56.3,65.0,0.134,12,2,0,0.0,10.0,27.1,0,0,0,2,56.63,55.1,6.6,58.7,0
2026-02-04T12:54:00,19.77,23.7,27.9,50.0,0.442,12,2,0,0.0,10.0,20.1,1,2,1,1,19.77,27.9,3.3,45.4,1
